,MKT_RF,SMB,HML,RMW,CMA
2006-06-30,0.05858153431499824,0.05534159834144026,0.12711733401677305,-0.04943319489427589,-0.009491853877493517
2006-09-30,0.10432919850009448,-0.027152559792143816,0.126888666405224,-0.049592919108889966,0.014123993053090311
2006-12-31,0.13391315229326262,0.010213446223991784,0.1674693805773757,-0.0576110840840911,0.03980954420747573
2007-03-31,0.13294446446914776,0.018944086989910458,0.16075408774561484,-0.05659239462632004,0.03559449066575904
2007-06-30,0.18227165039579774,-0.001514846020655547,0.1387515952165599,-0.02592535908649163,0.038071949398837734
2007-09-30,0.20053301838789395,-0.09576283860726131,0.05593217461690503,-0.04627744733212791,-0.01816182309214276
2007-12-31,0.18285517862242795,-0.17171477288281378,0.0008545284758310068,-0.029949158247013052,-0.04636280492663136
2008-03-31,0.10637281879499527,-0.22731648143569827,0.02479222132084291,0.0048617078356201215,-0.04613240708281663
2008-06-30,0.0691641510119605,-0.22144377119707692,-0.03382873423505828,0.06733909709526542,-0.09157728106781282
2008-09-30,0.03450607470946787,-0.2282718693559258,0.06161704403151602,0.08755344665003828,-0.08721798023524308
2008-12-31,-0.30813387092127,-0.19230759172872602,0.007532033334799015,0.1506157824961354,-0.0436914424176682
2009-03-31,-0.6011300324381079,0.0037205861163791543,-0.057375895539301114,0.1359142074952937,-0.003041206244533967
2009-06-30,-0.42971117626272126,0.02507599791968529,-0.04013856522849424,0.11745177193423251,-0.039664889643558965
2009-09-30,-0.25601738065935065,-0.0070390318819901765,0.06508837851707261,0.07995930527910544,-0.008768896312061791
2009-12-31,-0.2224533961702253,-0.027009634889524126,0.022856076628087196,0.12727138620788092,-0.027928960419150828
2010-03-31,-0.16048311658637315,-0.016046008093247188,0.07500644166788084,0.09740843814203304,-0.003270924714048995
2010-06-30,-0.30676944013922114,-0.002723546895562645,0.030134512692556292,0.10120531108517294,-0.013796166889395334
2010-09-30,-0.2333155373764524,0.01875269230088472,-0.01084428186169184,0.09804235796375305,-0.0022680619499249044
2010-12-31,-0.1249227761517937,0.056424581843693256,-0.006294120926228164,0.07293995887747906,0.0392429560698746
2011-03-31,-0.05370589861155306,0.029483287738041764,-0.019048940128911784,0.05366458752901471,0.03581919523762611
2011-06-30,-0.054087973927715804,-0.017697158082436992,-0.07450829097092382,0.0936087273941788,-0.018738198734844946
2011-09-30,-0.25983232540344137,-0.07631221766618523,-0.11298898648469269,0.16305428759902552,-0.03410780523501744
2011-12-31,-0.1999062590089249,-0.01669511404526891,-0.08280651718190812,0.16222711597373096,0.008890997962436087
2012-03-31,-0.05532518532583053,-0.06413367858506014,-0.08509692900449939,0.12411373193957242,-0.0149332908940365
2012-06-30,-0.11052556723129658,-0.07159169268707188,-0.09543315341698055,0.13553564131029971,0.013618953978791648
2012-09-30,-0.10289216585799155,-0.038130679885156615,-0.04047414273395211,0.11489827289060739,0.0415616661011291
2012-12-31,-0.10173901564785881,-0.05468415698102769,0.015250948639258466,0.07754012509466057,0.07130753730740103
2013-03-31,-0.02389914322614528,-0.0307380096913219,0.03698348811569141,0.04768947298184356,0.11199201049204466
2013-06-30,-0.007694116262254802,-0.02916301052753556,0.06813698387277789,0.019267023970989783,0.10081227375861257
2013-09-30,0.03235313313185362,0.011482474717591451,0.036390105187501076,-0.0031817065824857327,0.06707173427813151
2013-12-31,0.12371624367057255,-0.016808467903288715,0.04262658166980904,0.008579693517255294,0.06386430202037618
2014-03-31,0.09700067651162314,0.002422917562369342,0.07535746763830087,-0.02413929888794919,0.06477541406513243
2014-06-30,0.13234866505240062,-0.04069149171852926,0.07542621751986256,-0.01987406963526439,0.03631287098486413
2014-09-30,0.11197316007212699,-0.12491405446722115,0.05194108205092296,-0.016809581295709863,0.020849234125124072
2014-12-31,0.12582029351866586,-0.059639064304187084,0.034471047286970036,-0.024956470320424584,0.03843510450723109
2015-03-31,0.07054582418081168,0.05516479872685642,0.01310980097994352,-0.020376174872921426,0.029786758765320442
2015-06-30,0.020700598644511015,0.10945845447938596,0.031167443789849036,-0.04016608728685833,0.014562915600258686
2015-09-30,-0.036485143463323766,-0.01829187893366302,0.0013352994456670153,-0.024900507532540805,-0.027603008083957548
2015-12-31,-0.03161406701938008,0.0189344801952247,-0.011892403821428976,-0.043321008219474155,-0.01322230651736378
2016-03-31,-0.07605505215942188,0.047565851420203975,0.03269672480885344,0.017130901591759118,0.04956984618111848
2016-06-30,-0.08098186196987944,0.06307743944211386,0.03745127066321707,-0.01838583256333437,0.05922780327095234
2016-09-30,-0.00792971657324637,0.058629037932868444,0.025202066606828888,-0.056799384784538276,0.020493636838739837
2016-12-31,0.014958805832898658,0.10021845038479515,0.1881796989468718,-0.04241397894264565,0.06059712683705998
2017-03-31,0.06841248737977113,0.03986323724482688,0.10194128063397678,-0.0481770690465293,0.007853573845556738
2017-06-30,0.05841075288498088,0.05644308317056823,0.06646070846271424,-0.052444346298022415,-0.020841530581677592
2017-09-30,0.06984296711252469,0.087563734679585,0.08641402423440026,-0.07950944808272498,-0.022779581277142524
2017-12-31,0.12973693737453873,0.03087710018180556,0.08449288741793559,-0.040117636655698785,-0.04607921172865703
2018-03-31,0.13165762944312975,-0.00011939155821294456,0.05041762199824107,-0.05500401731817184,-0.09248647281561762
2018-06-30,0.16700942104368455,0.0384894443461159,-0.002871243334668705,-0.09849602123137302,-0.10104462307546225
2018-09-30,0.24534167356034642,-0.02986599672729784,-0.05890877231501479,-0.08546221985234248,-0.11935255209061402
2018-12-31,0.07293546123466799,-0.1220049296932042,-0.03914089942283261,-0.088227771512291,-0.08015762883459487
2019-03-31,0.14459904000618717,-0.04544843555925282,-0.07924845410389314,-0.08362342427676661,-0.09234489367327803
2019-06-30,0.19808950063802877,-0.1147299147608769,-0.096697093890032,-0.07399581053884674,-0.11432664735711384
2019-09-30,0.1700017626964616,-0.14869451858626426,-0.06027278388112989,-0.05578059125463697,-0.07392551601501496
2019-12-31,0.24106088140977278,-0.13981417953627018,-0.07548323935757528,-0.07283473656406403,-0.08214845694915196
2020-03-31,0.011039034758996813,-0.28674795968956157,-0.3249067988737404,-0.1203070353259097,-0.12046583420236634
2020-06-30,-0.1517798634267864,0.08685565451862531,-0.2993579810772463,-0.10638100085361235,-0.06164461137164179
2020-09-30,-0.05964750715135825,-0.0014495980997205615,-0.3813446318316889,-0.08704710341222488,-0.10315229309552709
2020-12-31,0.05072919022989364,0.16363478354669125,-0.32532289514883395,-0.1453737988737116,-0.09346804372581463
2021-03-31,0.0911520815087159,0.24128031948249018,-0.15397701867095348,-0.1291478636024408,-0.03884882049407934
2021-06-30,0.1609415728183432,0.17431916249969825,-0.19086153835819686,-0.11936719095621173,-0.06619108457260836
2021-09-30,0.14167817278452688,0.11209835292153225,-0.16516447163455195,-0.0997133315522345,-0.07961897361920522
2021-12-31,0.18952602207479252,0.06680622130480418,-0.13681986605903007,0.024870569063828007,-0.036070205557729995
2022-03-31,0.08832794866458826,0.04816215618264197,0.0015273565088647079,-0.01435910327919765,0.10103076791343679
2022-06-30,-0.08014124137445133,-0.02199254002446338,0.0496570113031547,0.03429067545939679,0.1147796004644086
2022-09-30,-0.15272467997602845,-0.0021000730230131825,0.006157287424622293,-0.031961774062102544,0.04228552656589146
2022-12-31,-0.16837597043862695,0.059434750106223566,0.1405934491564813,0.06187371497618921,0.20419396976109572
2023-03-31,-0.14292067057877045,0.06254832710892622,0.013228700199819698,0.06586572902750376,0.13487926705108988
2023-06-30,-0.09829681261464929,0.05813482860330743,-0.05837163746053142,0.09096085399402276,0.0829145529267834
2023-09-30,-0.16999127847035833,0.04390311418952386,-0.002427882480622978,0.13344184024680628,0.06784745241622381
2023-12-31,-0.05894610075004181,0.023360822402036963,0.05220159186847484,0.08074827368038284,0.047421470736082716
2024-03-31,-0.024971240396327143,-0.005084241589057625,0.06016140676768367,0.0794022306948845,0.05040159702141467
2024-06-30,-0.0077907519083626475,-0.09195941480560155,0.006641070910733848,0.12160542444050093,-0.0052781442566181
2024-09-30,0.012568490558724221,-0.04900409219592683,0.0314559036418296,0.12929119766383113,0.00936235936925156
2024-12-31,-0.0059197999386157996,-0.019951990652092078,0.03338681643130448,0.10778861134333062,0.003942063368048032
2025-03-31,-0.09666582574094207,-0.09040314227682411,0.13231361307822564,0.10824715824957765,-0.0005466048957656344
2025-06-30,-0.029699603565941146,-0.10540745427624376,0.06453001269202274,0.05349040217188339,0.016299562315241545
2025-09-30,0.0142607816644853,-0.0764502907433543,0.09402074206693789,0.015331362839199558,-0.0036902669086633644
2025-12-31,-0.007156930642393089,-0.05907184253175346,0.1386109472279795,-0.02961773501151943,-0.026034299535979688
2026-03-31,-0.10439819760458535,0.014079835145443753,0.25170793542946046,-0.01977004811463945,0.05066403306464218
2026-06-30,0.07098387212210255,-0.10124442442172021,0.18847026141553558,-0.1670077320208423,-0.036885092377588524
